Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
1/21/16,Ballarat,16,30,2.4,NA,NA,WSW,35,S,13,94,1009.5,NA,19.3,Yes,Yes
1/21/16,Bendigo,21.4,34.6,0.4,NA,NA,WSW,37,SW,4,52,1007.4,NA,26.1,No,No
1/21/16,Sale,15.3,25.9,1.8,NA,NA,SSE,33,S,9,91,1009.1,6,19.8,Yes,No
1/21/16,MelbourneAirport,18.2,27.5,0.8,4.6,2.2,SSE,30,WSW,11,91,1009.8,8,18.9,No,No
1/21/16,Melbourne,NA,NA,NA,4.6,2.2,SSE,30,WSW,11,NA,NA,NA,NA,NA,NA
1/21/16,Mildura,24,31.9,0,12.8,3.4,SW,30,W,17,40,1010.4,8,26.6,No,Yes
1/21/16,Nhil,20,34.6,0,NA,NA,W,39,SW,15,54,1009.3,NA,23.1,No,Yes
1/21/16,Portland,16.3,23.8,0,8,11.5,SSW,24,S,9,75,1011.7,8,17.7,No,Yes
1/21/16,Watsonia,17.9,28.8,0.8,4.6,2.2,SW,26,SSW,7,91,1009.5,8,20.3,No,Yes
1/21/16,Dartmoor,15.9,30.3,0,8,11.5,SSW,30,SSE,6,71,1011.3,NA,19.4,No,Yes
1/21/16,Brisbane,21.7,30.7,0,8,12.9,NE,28,NNE,7,50,1016.8,3,27.6,No,No
1/21/16,Cairns,22.9,32.8,0,10.4,6.1,ESE,44,SSE,22,67,1014.1,6,28.7,No,No
1/21/16,GoldCoast,20.7,30.5,0,NA,NA,NNE,44,N,24,57,1016.6,NA,27,No,No
1/21/16,Townsville,25.2,32.9,0,12.6,11.8,NE,39,ESE,22,62,1014.7,3,29.9,No,No
1/21/16,Adelaide,23.8,36.7,0.2,NA,NA,W,26,SE,6,46,1010,NA,25.9,No,Yes
1/21/16,MountGambier,14.4,30.8,0,8,11.5,S,35,SSW,15,68,1011.4,3,19.7,No,Yes
1/21/16,Nuriootpa,20.6,34.3,0.2,14.2,4.8,NNE,37,ENE,17,100,1010.3,7,22.3,No,Yes
1/21/16,Woomera,27.2,39.7,0,16.2,6,NW,69,NE,17,37,1009.4,3,30.1,No,No
1/21/16,Albany,16.5,20.5,17.4,4.8,3.5,NA,NA,S,15,67,1016.1,4,17.3,Yes,No
1/21/16,Witchcliffe,15.2,21.5,NA,NA,NA,SSE,43,SSE,24,70,1017.3,NA,16.8,NA,No
1/21/16,PearceRAAF,16.5,30,0,NA,8.6,WSW,39,SE,17,59,1013.7,4,23.3,No,No
1/21/16,PerthAirport,16.5,28.4,0,6.4,8.6,SSW,41,S,17,60,1014,7,22.1,No,No
1/21/16,Perth,16.8,27.5,0,6.4,8.6,SSW,37,S,11,64,1014.2,7,21.3,No,No
1/21/16,SalmonGums,15.7,23,4.8,NA,NA,S,43,SSW,13,78,NA,NA,20.3,Yes,No
1/21/16,Walpole,15.1,20.8,11,NA,NA,SSE,39,SSE,13,75,1016.5,NA,16.2,Yes,No
1/21/16,Hobart,12.8,22.7,0,9,11.9,SE,41,N,22,35,1007.5,7,17.7,No,No
1/21/16,Launceston,15.1,25.1,0,NA,NA,NW,46,NW,15,64,NA,8,18.7,No,No
1/21/16,AliceSprings,22.4,34.3,18.6,14.2,NA,SW,43,E,17,98,1013.4,8,22.6,Yes,No
1/21/16,Darwin,26.6,29.5,4.2,1.8,0.7,WNW,41,SSE,11,84,1011.9,7,28.9,Yes,Yes
1/21/16,Katherine,25.5,34,3.6,7.6,NA,NE,39,SSE,7,75,1011.9,4,30.5,Yes,No
1/21/16,Uluru,22.4,37,NA,NA,NA,NA,NA,NA,NA,81,1010.9,4,25.1,NA,Yes
1/22/16,Albury,22.8,28.1,0,NA,NA,NNW,39,SSE,9,67,1008.8,7,24.2,No,Yes
1/22/16,BadgerysCreek,21.2,27.3,17.6,NA,NA,N,17,NNE,4,100,1010.3,NA,23.1,Yes,Yes
1/22/16,Cobar,26.3,36.8,0,11.1,NA,WSW,52,NNW,9,58,1008.1,7,29.4,No,Yes
1/22/16,CoffsHarbour,20.7,30.3,0,NA,NA,NA,NA,NNE,20,72,1011.7,NA,26.1,No,Yes
1/22/16,Moree,26.4,40.6,NA,NA,NA,SW,59,N,20,39,1011.6,NA,29,NA,NA
1/22/16,Newcastle,21.5,31.2,8.8,NA,NA,NA,NA,NA,0,84,NA,8,24.2,Yes,Yes
1/22/16,NorahHead,21.8,28.2,14.8,NA,NA,N,39,NNW,2,97,1010.5,NA,23.9,Yes,Yes
1/22/16,NorfolkIsland,21.8,25.9,3.6,6,7.6,ENE,46,E,22,78,1016.6,4,24.4,Yes,No
1/22/16,Penrith,22.3,26.9,35.4,NA,NA,SW,19,SW,6,98,NA,NA,23.2,Yes,Yes
1/22/16,Richmond,22.2,27.1,12.4,6.2,NA,N,50,ESE,2,95,1010.6,8,23.8,Yes,Yes
1/22/16,Sydney,22.8,29.2,30.6,10.4,1.4,NE,30,SSW,7,85,1011,7,24.9,Yes,Yes
1/22/16,SydneyAirport,22.7,26.9,22.8,10.4,1.4,SSE,43,SSW,19,90,1010.8,7,24.2,Yes,Yes
1/22/16,WaggaWagga,20.3,26,0.4,7.8,0.6,SW,26,ENE,11,58,1009.1,7,25.9,No,Yes
1/22/16,Williamtown,21.8,31.4,4.8,NA,NA,W,28,NA,0,83,1010.5,8,24.4,Yes,Yes
1/22/16,Wollongong,22.5,25.9,20.2,NA,NA,NW,50,S,13,86,1010.2,8,23.5,Yes,Yes
1/22/16,Canberra,18.7,27.7,26.2,NA,NA,W,28,NE,4,84,1010.1,8,22.4,Yes,Yes
1/22/16,Tuggeranong,19.1,26.7,3.8,NA,NA,WNW,35,SE,4,83,1009.7,NA,22.5,Yes,Yes
1/22/16,MountGinini,13.5,17.2,0,NA,NA,W,39,WNW,13,76,NA,NA,16,No,Yes
1/22/16,Ballarat,15.5,23.3,5,NA,NA,W,70,SW,9,100,1010,7,16.3,Yes,Yes
1/22/16,Bendigo,20,24.8,0,NA,NA,WNW,33,SW,19,80,1008.8,8,20,No,Yes
1/22/16,Sale,15.6,20.7,0,NA,NA,SW,31,ENE,11,90,1009,8,19,No,Yes
1/22/16,MelbourneAirport,16.5,23.7,0.6,2.8,2,SW,56,SSW,15,90,1010.8,8,18.1,No,Yes
1/22/16,Melbourne,NA,NA,NA,2.8,2,SW,56,SSW,15,NA,NA,NA,NA,NA,NA
1/22/16,Mildura,22,30.4,21.2,14.2,3.2,WSW,48,NA,0,99,1009.2,8,22.2,Yes,Yes
1/22/16,Nhil,18.7,29.1,24.4,NA,NA,W,65,E,13,95,1008.5,NA,20,Yes,Yes
1/22/16,Portland,15.6,23,1.2,7.6,9.3,S,28,NE,4,90,1009.2,8,15.6,Yes,Yes
1/22/16,Watsonia,16.6,22.4,1.4,2.8,2,W,43,SSW,17,100,1010.6,8,17.7,Yes,Yes
1/22/16,Dartmoor,15,27.8,2.4,7.6,9.3,SSW,31,ENE,4,94,1008.7,NA,15.6,Yes,No
1/22/16,Brisbane,21.3,32.7,0,10.8,11.7,NE,28,NW,6,48,1014.7,5,27.8,No,No
1/22/16,Cairns,24.4,32.4,0,6.8,8.1,E,37,S,15,83,1013.5,8,27,No,No
1/22/16,GoldCoast,22.5,30.5,0,NA,NA,NNE,44,NNW,24,54,1014.5,NA,28,No,No
1/22/16,Townsville,23.7,31.5,0,11,12.1,NE,35,ESE,17,53,1014.2,3,29.1,No,No
1/22/16,Adelaide,21.5,29.9,8,NA,NA,WSW,61,N,9,77,1008.9,NA,24.5,Yes,Yes
1/22/16,MountGambier,15.3,28.2,3.2,7.6,9.3,SSW,41,N,9,94,1009,8,16.7,Yes,Yes
1/22/16,Nuriootpa,20.2,30.1,3.6,6.9,8.4,WNW,65,NW,2,90,1008.7,6,21.5,Yes,No
1/22/16,Woomera,23.5,35.3,0.4,12.3,10.9,SSW,50,SE,20,57,1009.2,NA,27.4,No,No
1/22/16,Albany,15.2,22.3,0.8,2,8.5,NA,NA,SSW,2,70,1019.8,7,18.7,No,No
1/22/16,Witchcliffe,13.1,25.3,0,NA,NA,SSE,35,SE,11,60,1019.7,NA,18.8,No,No
1/22/16,PearceRAAF,16.7,32.2,0,NA,13.1,SW,41,E,24,49,1017.7,2,22.6,No,No
1/22/16,PerthAirport,16.5,30.4,0,8.2,13.1,ENE,39,E,24,46,1018.2,1,22.3,No,No
1/22/16,Perth,16.7,28.9,0,8.2,13.1,SW,35,ENE,13,51,1018.2,1,22.1,No,No
1/22/16,SalmonGums,14.4,26.4,1,NA,NA,SSE,35,SSE,4,64,NA,NA,17.2,No,No
1/22/16,Walpole,15.1,22.4,0,NA,NA,SSE,30,NA,0,59,1019.6,NA,18.7,No,No
1/22/16,Hobart,12.5,23.9,0,8.6,12.3,SE,39,N,9,53,1008.2,2,18.1,No,No
1/22/16,Launceston,12.9,23.2,0,NA,NA,NW,35,N,2,76,NA,7,16.5,No,No
1/22/16,AliceSprings,22.1,37.2,0.8,3.8,NA,SE,24,WNW,4,66,1011,7,29.7,No,No
1/22/16,Darwin,24.2,34.1,10,4.8,10.5,NW,30,SE,15,81,1011.4,6,26.9,Yes,No
1/22/16,Katherine,25,36.5,0,4,NA,WSW,28,SSW,2,78,1011.6,6,29,No,No
1/22/16,Uluru,23.1,39.1,1.8,NA,NA,NA,NA,NA,NA,69,1010.7,NA,28.5,Yes,No
1/23/16,Albury,17,31.3,12.6,NA,NA,W,41,SSE,9,72,1009.2,NA,22.1,Yes,No
1/23/16,BadgerysCreek,20.4,27.6,9.6,NA,NA,SSE,43,SW,11,69,1006.8,NA,25.8,Yes,Yes
1/23/16,Cobar,20.4,33.7,2.2,4.2,NA,S,35,S,15,69,1010.2,1,24.7,Yes,No
1/23/16,CoffsHarbour,23,30.5,4.2,NA,NA,NA,NA,NNW,17,80,1007.1,NA,25.7,Yes,Yes
1/23/16,Moree,23.7,35.7,NA,NA,NA,WSW,50,W,20,84,1008.8,8,25.6,NA,NA
1/23/16,Newcastle,22.2,30.1,23.6,NA,NA,NA,NA,NW,9,73,NA,2,27,Yes,No
1/23/16,NorahHead,22,27.8,25.2,NA,NA,SSW,57,S,2,91,1006.6,NA,26.2,Yes,No
1/23/16,NorfolkIsland,20.8,25.3,0.2,5,10.8,E,39,ENE,28,75,1015,2,23.5,No,No
1/23/16,Penrith,21.8,28.7,14.2,NA,NA,SSE,44,S,4,95,NA,NA,26.3,Yes,Yes
1/23/16,Richmond,21.1,28.3,24,NA,NA,SE,50,S,7,96,1006.8,4,24.2,Yes,Yes
1/23/16,Sydney,22.3,26,13,3.4,9.5,NA,NA,S,17,60,1006.7,3,25.6,Yes,No
1/23/16,SydneyAirport,22.5,24.7,22.6,3.4,9.5,SSW,52,S,31,85,1006.9,3,23.7,Yes,No
1/23/16,WaggaWagga,18.8,31.8,11.4,0.8,12.8,WSW,43,NW,6,78,1008.9,2,21.4,Yes,No
1/23/16,Williamtown,22.7,30.1,20,NA,NA,SSW,56,WNW,28,69,1006.7,NA,27.5,Yes,No
1/23/16,Wollongong,21.4,23.7,10.6,NA,NA,S,44,S,33,87,1007.7,8,21.5,Yes,Yes
1/23/16,Canberra,17.2,28.6,11.4,NA,NA,ENE,35,SSE,15,76,1008,8,19.6,Yes,Yes
1/23/16,Tuggeranong,17.1,28.1,14.6,NA,NA,NA,NA,S,11,79,1007.5,NA,19,Yes,NA
1/23/16,MountGinini,10.9,19.4,12.8,NA,NA,WSW,41,SSW,9,98,NA,NA,11.8,Yes,No
1/23/16,Ballarat,13.5,22.5,7.4,NA,NA,S,37,SSW,13,98,1012.6,8,14.5,Yes,No
1/23/16,Bendigo,16.5,27.6,4,NA,NA,SW,41,SW,13,77,1011.4,8,19.8,Yes,No
1/23/16,Sale,16.4,25.2,6.6,NA,NA,NA,NA,WSW,20,86,1011.7,8,17.9,Yes,No
1/23/16,MelbourneAirport,16.2,22.6,5.4,2.2,4.9,SSE,43,SSW,19,86,1012.7,8,17.1,Yes,No
1/23/16,Melbourne,NA,NA,NA,2.2,4.9,SSE,43,SSW,19,NA,NA,NA,NA,NA,NA
1/23/16,Mildura,18.6,28.9,14.4,2.4,7.7,S,31,SSW,17,89,1012.8,8,20.2,Yes,No
1/23/16,Nhil,16,26.2,4,NA,NA,SSW,43,SSW,26,79,1013.9,NA,18.2,Yes,No
1/23/16,Portland,15.1,21.2,1.6,6.2,6.5,WSW,33,SW,15,73,1014.5,8,17.2,Yes,Yes
1/23/16,Watsonia,16.5,23.6,5.6,2.2,4.9,NA,NA,NA,0,100,1012.6,8,16.7,Yes,NA
1/23/16,Dartmoor,15.5,22.3,0.4,6.2,6.5,S,33,SSW,13,71,1014.6,NA,18.2,No,No
1/23/16,Brisbane,23.2,30.1,0,10,2.5,WSW,26,N,6,56,1008.9,7,27.8,No,Yes
1/23/16,Cairns,21.6,30.4,0,8.1,12.1,N,28,SE,11,65,1012.7,1,28.2,No,No
1/23/16,GoldCoast,23.8,27.8,0,NA,NA,NA,NA,NNW,11,75,1008.9,NA,25.9,No,NA
1/23/16,Townsville,24.9,32.8,0,11,12.3,NNE,33,N,13,52,1012.2,3,30,No,No
1/23/16,Adelaide,18.7,25.9,7.6,NA,NA,W,37,SSE,11,61,1016.1,NA,21,Yes,No
1/23/16,MountGambier,15.7,23,1.2,6.2,6.5,SW,37,SSW,20,68,1014.9,7,18.7,Yes,No
1/23/16,Nuriootpa,15.2,25.8,0,6.6,4.5,WSW,35,S,13,74,1015.2,8,18.2,No,No
1/23/16,Woomera,20.6,31.9,0,12,12.9,SSW,56,S,28,67,1014.6,1,22,No,No
1/23/16,Albany,15.9,22.2,0,4.8,10.1,NA,NA,NE,4,71,1019.9,3,20.8,No,No
1/23/16,Witchcliffe,13.2,26.4,0,NA,NA,NA,NA,SE,15,76,1018.2,NA,18.2,No,No
1/23/16,PearceRAAF,17.8,37.5,0,NA,11.1,SSW,46,ENE,22,35,1014.6,NA,29.4,No,No
1/23/16,PerthAirport,17.6,36,0,10,11.1,E,52,ENE,24,40,1014.9,1,27.2,No,Yes
1/23/16,Perth,17.3,34.9,0,10,11.1,SW,37,E,9,45,1014.8,1,27.8,No,No
1/23/16,SalmonGums,12,32.8,0,NA,NA,SSW,33,NE,13,61,NA,NA,21.6,No,Yes
1/23/16,Walpole,12.9,23.8,0,NA,NA,SE,41,E,13,71,1019.3,NA,20.3,No,No
1/23/16,Hobart,14,24.4,0,8.6,9.2,SE,37,E,9,50,1007.9,5,19.1,No,No
1/23/16,Launceston,11.8,28.4,0,NA,NA,NW,37,ESE,11,51,NA,NA,20,No,No
1/23/16,AliceSprings,25.8,34.4,0,9.2,8.3,S,31,SSE,17,59,1012.5,6,30.6,No,No
1/23/16,Darwin,26.3,34.1,0,3.6,9.2,NNW,30,W,7,73,1011.7,4,30.5,No,Yes
1/23/16,Katherine,26.5,37.5,0,5.6,NA,SSW,37,NW,9,75,1011.4,3,31,No,Yes
1/23/16,Uluru,24.1,37.4,0,NA,NA,NA,NA,NA,NA,44,1013.8,NA,29.1,No,No
1/24/16,Albury,16.6,33.2,0,NA,NA,SW,30,SSE,15,55,1011.3,NA,22.4,No,No
1/24/16,BadgerysCreek,18.7,24.6,2.8,NA,NA,SE,19,WSW,7,100,1013.6,NA,19.6,Yes,No
1/24/16,Cobar,21.4,34.2,0,10.8,NA,WSW,37,SE,11,47,1010.2,1,26.4,No,No
1/24/16,CoffsHarbour,19.5,27.3,9.2,NA,NA,S,30,SW,22,68,1012.3,NA,24.9,Yes,Yes
1/24/16,Moree,20.8,36.5,NA,NA,NA,E,28,E,20,56,1009.6,NA,27,NA,Yes
1/24/16,Newcastle,20,25.7,0.6,NA,NA,NA,NA,NA,0,79,NA,8,23,No,No
1/24/16,NorahHead,21.7,25.5,0,NA,NA,S,33,S,9,85,1013.2,NA,22.2,No,No
1/24/16,NorfolkIsland,21,26.6,0.6,3.8,5.7,ENE,37,NE,24,87,1013.3,7,23.8,No,No
1/24/16,Penrith,19,24.4,2.2,NA,NA,ESE,20,SSW,6,96,NA,NA,19.5,Yes,No
1/24/16,Richmond,19,25,1.2,NA,NA,ESE,24,SSW,9,93,1013.7,8,19.9,Yes,No
1/24/16,Sydney,20.8,25,0,6.6,0.6,SSE,31,SSW,11,73,1013.4,8,21.9,No,No
1/24/16,SydneyAirport,20.2,25.3,1,6.6,0.6,SW,37,SW,17,82,1013.5,8,21.2,No,No
1/24/16,WaggaWagga,15.1,32.6,0,10,13.4,SW,31,NA,0,63,1011,1,20.9,No,No
1/24/16,Williamtown,20,25.8,0,NA,NA,S,30,SSE,19,68,1013.3,8,23.4,No,No
1/24/16,Wollongong,19,23.9,4.6,NA,NA,SE,37,SW,13,79,1013.8,8,20.7,Yes,No
1/24/16,Canberra,16.5,29,1.8,NA,NA,ESE,43,E,7,85,1012.1,8,18.1,Yes,No
1/24/16,Tuggeranong,17.5,28.8,NA,NA,NA,ENE,35,NNE,4,76,1011.9,NA,18,NA,No
1/24/16,MountGinini,10.1,21,0.2,NA,NA,NW,28,NNE,4,98,NA,NA,11.5,No,No
1/24/16,Ballarat,12.5,22.1,0,NA,NA,S,43,S,24,98,1014.5,8,14.3,No,No
1/24/16,Bendigo,14.6,29.3,0,NA,NA,S,44,S,17,65,1013.4,NA,18.7,No,No
1/24/16,Sale,14.4,25.3,0,NA,NA,W,31,WNW,17,80,1014.8,8,17.8,No,No
1/24/16,MelbourneAirport,14.7,23.7,0,4.6,4.7,S,44,SSW,19,91,1015.2,7,16,No,Yes
1/24/16,Melbourne,NA,NA,NA,4.6,4.7,S,44,SSW,19,NA,NA,NA,NA,NA,NA
1/24/16,Mildura,16.5,30.1,0,3.6,11,SSW,31,SSE,15,69,1014.7,3,19.6,No,No
1/24/16,Nhil,13.2,27.2,0,NA,NA,SSW,41,S,20,79,1015.8,NA,16,No,No
1/24/16,Portland,13.5,21,1.6,4.2,2,S,31,SW,9,84,1016.3,8,17.6,Yes,No
1/24/16,Watsonia,15.4,23.1,NA,4.6,4.7,SSW,28,SSW,9,100,1014.9,7,16.5,NA,No
1/24/16,Dartmoor,13.4,23.4,0.2,4.2,2,SW,31,W,9,91,1016.7,NA,16.1,No,No
1/24/16,Brisbane,21.1,31.8,10.2,3,9.1,E,31,SSE,7,64,1010.9,7,28,Yes,No
1/24/16,Cairns,22.6,31,0,8,9.1,N,35,NNW,11,64,1009.5,6,29.2,No,No
1/24/16,GoldCoast,22.3,30.1,NA,NA,NA,SE,41,SSE,26,76,1010.9,NA,27.7,NA,No
1/24/16,Townsville,26.9,33.1,0,9.8,6.6,ENE,37,NNW,17,67,1009.6,7,29.4,No,No
1/24/16,Adelaide,15.2,28.5,0,NA,NA,S,37,ESE,2,64,1017.2,NA,19.3,No,No
1/24/16,MountGambier,14.3,23,0,4.2,2,SSW,37,SSW,19,70,1016.7,7,18.1,No,No
1/24/16,Nuriootpa,12,27.8,0,5.6,11.3,SE,39,S,7,68,1016.4,6,17.5,No,No
1/24/16,Woomera,18.5,32.2,0,12,13.6,SE,44,SSE,24,61,1014.5,4,20.7,No,No
1/24/16,Albany,18.3,22,0,5.8,2.9,NA,NA,SE,15,80,1020.1,8,20,No,No
1/24/16,Witchcliffe,15.9,27.8,0,NA,NA,SE,43,SSE,24,70,1018,NA,21.5,No,No
1/24/16,PearceRAAF,21.3,38.1,0,NA,12.8,SSW,39,E,15,55,1015,NA,28.1,No,Yes
1/24/16,PerthAirport,18.9,36.2,1.4,9.4,12.8,E,39,E,20,54,1015.4,1,27.4,Yes,Yes
1/24/16,Perth,19.2,35.6,1,9.4,12.8,SW,37,E,9,59,1015.3,1,27.1,No,Yes
1/24/16,SalmonGums,16.9,32.3,3.4,NA,NA,SE,43,S,6,68,NA,NA,24,Yes,No
1/24/16,Walpole,15.6,24.5,0,NA,NA,SE,33,ESE,17,78,1019.5,NA,19.6,No,No
1/24/16,Hobart,16.1,26.2,0,6.2,4.8,NNW,39,NNW,20,51,1011.8,5,19.9,No,No
1/24/16,Launceston,12.7,29.3,0,NA,NA,NNW,35,NNE,2,55,NA,NA,20.3,No,No
1/24/16,AliceSprings,21.7,35.2,0,8.8,12.6,SSE,37,SSE,13,37,1012.7,7,28.7,No,No
1/24/16,Darwin,22.3,33,20.8,8,8.8,SE,78,WSW,7,86,1011.3,7,25.2,Yes,Yes
1/24/16,Katherine,25,36.5,7.4,7.6,NA,N,30,WSW,4,85,1010.7,7,28,Yes,Yes
1/24/16,Uluru,25.1,38.3,0,NA,NA,NA,NA,NA,NA,35,1013.3,5,28.4,No,No
1/25/16,Albury,18.1,32.8,0,NA,NA,SE,39,SE,11,56,1012.1,NA,24,No,No
1/25/16,BadgerysCreek,19.4,24.7,0,NA,NA,NE,19,SW,4,89,1014.7,NA,21.6,No,Yes
1/25/16,Cobar,20.4,36.5,0,9,NA,W,35,S,11,30,1010.2,5,26.1,No,No
1/25/16,CoffsHarbour,20.9,28.3,4.2,NA,NA,NE,35,ESE,9,75,1014,NA,25.2,Yes,Yes
1/25/16,Moree,23.7,36.3,2.2,43,10.3,ENE,52,NE,35,56,1010.9,4,26.5,Yes,Yes
1/25/16,Newcastle,20.4,28,0.4,NA,NA,NA,NA,SE,9,68,NA,6,25,No,No
1/25/16,NorahHead,21.9,27.4,0,NA,NA,NE,31,ESE,13,75,1014.2,NA,25.3,No,No
1/25/16,NorfolkIsland,21.2,26.4,0.6,3.4,7.3,ENE,31,NNE,15,78,1014,7,24.4,No,Yes
1/25/16,Penrith,19.3,25.5,0.2,NA,NA,ESE,20,SW,4,90,NA,NA,22.1,No,No
1/25/16,Richmond,19.2,26,0.4,9.2,NA,ENE,26,WSW,9,89,1014.7,8,21.4,No,No
1/25/16,Sydney,21.6,25.2,0,4.6,0,NA,NA,E,13,73,1014.5,8,23.2,No,No
1/25/16,SydneyAirport,21.1,25,0,4.6,0,NE,35,S,17,85,1014.5,8,22.3,No,Yes
1/25/16,WaggaWagga,19.3,34.1,0,8.8,13.2,ENE,52,ENE,26,58,1011.5,1,23.8,No,No
1/25/16,Williamtown,19.5,27.2,0.2,22.6,6.7,ESE,39,ESE,13,64,1014,7,25.3,No,No
1/25/16,Wollongong,19.9,23.6,1,NA,NA,NE,35,SSW,7,88,1014.8,8,20.8,No,Yes
1/25/16,Canberra,17.1,27.3,0,NA,NA,E,48,E,13,79,1013.7,8,18.7,No,Yes
1/25/16,Tuggeranong,17.2,26.1,0.6,NA,NA,S,67,NA,0,77,1013.4,NA,18.6,No,Yes
1/25/16,MountGinini,10.2,17.4,0,NA,NA,E,37,NE,11,99,NA,NA,11.2,No,Yes
1/25/16,Ballarat,12.8,24,0,NA,NA,SSE,46,SSE,31,84,1015.6,8,15.2,No,No
1/25/16,Bendigo,15.5,28.6,0,NA,NA,S,46,SSE,26,60,1014.1,2,19.8,No,No
1/25/16,Sale,12.6,24,0,NA,NA,ESE,35,W,19,80,1016.6,8,17.8,No,Yes
1/25/16,MelbourneAirport,15.3,22.3,1.4,5,8.3,SSE,44,S,20,76,1016.6,7,17.2,Yes,No
1/25/16,Melbourne,NA,NA,NA,5,8.3,SSE,44,S,20,NA,NA,NA,NA,NA,NA
1/25/16,Mildura,17.3,32.1,0,10.2,13.4,SE,35,SSE,20,64,1014.9,1,19.9,No,No
1/25/16,Nhil,14.4,29.5,0,NA,NA,SSE,44,SSE,31,68,1016.3,NA,18.2,No,No
1/25/16,Portland,15.2,20.5,0.4,4,10.3,SSE,37,SE,20,66,1018.5,8,17.6,No,No
1/25/16,Watsonia,14.9,23.4,0,5,8.3,SW,39,SSE,13,70,1016.5,7,18.2,No,No
1/25/16,Dartmoor,15.9,25,0,4,10.3,SE,43,ESE,22,57,1017.8,NA,19.7,No,No
1/25/16,Brisbane,21.9,30.8,0,8.6,6.6,ENE,30,E,6,70,1013.6,7,27.1,No,Yes
1/25/16,Cairns,26.2,31.9,0,4,4.2,NE,33,W,11,69,1010.6,7,28.6,No,Yes
1/25/16,GoldCoast,21.7,30.2,0,NA,NA,NA,NA,SE,7,80,1013.8,NA,27.6,No,NA
1/25/16,Townsville,28,33.2,0,10.4,8.8,NNE,35,N,22,62,1010.3,7,30.1,No,Yes
1/25/16,Adelaide,15.5,30,0,NA,NA,SE,28,SE,9,61,1016.9,NA,20.8,No,No
1/25/16,MountGambier,15.8,25,0,4,10.3,S,44,SE,20,56,1017.9,7,20.5,No,No
1/25/16,Nuriootpa,14.4,29.1,0,7.6,13.3,SE,43,ESE,13,68,1016.2,2,18.2,No,No
1/25/16,Woomera,18.4,34.6,0,12.6,12,SSE,44,SSE,20,60,1013.6,0,21.9,No,No
1/25/16,Albany,19.1,21,0,5.4,0,NA,NA,ESE,15,78,1016.6,8,20.2,No,No
1/25/16,Witchcliffe,16.4,25.5,0,NA,NA,SSE,46,SE,26,68,1014.3,NA,21.4,No,No
1/25/16,PearceRAAF,21.8,36.4,2,NA,9.2,ENE,50,ENE,30,71,1009.8,6,25.1,Yes,No
1/25/16,PerthAirport,20.5,33.9,9.2,10.6,9.2,E,41,ENE,28,70,1010.7,5,24.8,Yes,No
1/25/16,Perth,20.8,33.6,4.4,10.6,9.2,SSW,31,E,13,67,1010.6,5,25.5,Yes,No
1/25/16,SalmonGums,17.6,23.1,0,NA,NA,NE,48,ENE,13,74,NA,NA,19.5,No,Yes
1/25/16,Walpole,16.4,21.4,0,NA,NA,SE,41,ESE,17,80,1015.9,NA,19.2,No,No
1/25/16,Hobart,12.2,17.8,0.6,6.2,5.2,SE,37,SW,17,56,1018.8,7,14.3,No,No
1/25/16,Launceston,16,24.1,0,NA,NA,SSE,41,SSE,24,63,NA,8,16.6,No,No
1/25/16,AliceSprings,19.6,34.4,0,11.8,NA,SE,37,S,13,33,1011.2,1,28.4,No,No
1/25/16,Darwin,25.2,32.5,16.4,7,5.8,W,37,W,9,79,1010.4,7,29.6,Yes,Yes
1/25/16,Katherine,25,35.3,6,5.4,NA,NNE,30,W,4,78,1010.2,7,29,Yes,No
1/25/16,Uluru,23.5,35.9,0,NA,NA,NA,NA,NA,NA,23,1012,NA,28.6,No,No
1/26/16,Albury,18.7,34.2,0,NA,NA,SE,31,SE,19,48,1015.7,NA,23.3,No,Yes
1/26/16,BadgerysCreek,18.7,29.2,1.4,NA,NA,ENE,30,SE,4,99,1017.7,NA,21.8,Yes,No
1/26/16,Cobar,23.9,37.2,0,10.4,NA,NE,43,ENE,19,57,1010.8,5,26.5,No,No
1/26/16,CoffsHarbour,20.1,24.9,10.6,NA,NA,SE,24,SW,9,93,1016.1,NA,22.2,Yes,Yes
1/26/16,Moree,21,34.2,1.4,9.4,NA,E,48,ENE,24,68,1012.8,2,24.8,Yes,NA
1/26/16,Newcastle,22.5,NA,0,NA,NA,NA,NA,NE,9,53,NA,8,24.5,No,No
1/26/16,NorahHead,21.9,29.9,0,NA,NA,NE,31,NE,15,77,1017.4,NA,24.6,No,No
1/26/16,NorfolkIsland,21.7,25,26.6,6.4,0.1,NE,31,E,9,96,1013,8,21.9,Yes,Yes
1/26/16,Penrith,20.4,29.4,0.6,NA,NA,E,26,SW,6,98,NA,NA,21.4,No,No
1/26/16,Richmond,19.7,29,0.2,NA,NA,E,35,S,4,91,1017.5,8,22.1,No,No
1/26/16,Sydney,21.6,27.8,0,2.4,8.7,NA,NA,E,11,73,1017.7,8,22.9,No,Yes
1/26/16,SydneyAirport,20.1,27.5,17.6,2.4,8.7,E,37,NW,9,88,1017.8,8,21.5,Yes,Yes
1/26/16,WaggaWagga,20,34.1,0,10.4,10.2,ENE,61,ENE,30,54,1015,1,24.7,No,Yes
1/26/16,Williamtown,22.5,27.7,0,6.4,9.9,SE,41,E,19,64,1017,7,24.7,No,No
